Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
65615,972.507,362.6106163,231.9941862,1.563015963,0.768550831,66519,289.0391197,0.749063884,0.986409898,0.8718214,0.79710606,0.005526337,0.0013762,0.635378071,0.993106068,CALI
39649,791.745,308.2641445,165.5534903,1.862021416,0.843549934,40470,224.683499,0.683674173,0.979713368,0.794824862,0.728866795,0.007774828,0.001353515,0.531246805,0.989192928,HOROZ
43125,755.011,265.4700353,206.9478704,1.282786988,0.626336699,43467,234.3255329,0.748697917,0.992131962,0.950675746,0.882681665,0.006155827,0.002305062,0.779126923,0.999453878,SEKER
27975,622.083,238.0393937,150.0616052,1.586277805,0.776265107,28261,188.729638,0.761431682,0.989880047,0.9084129,0.79285044,0.008509004,0.002074071,0.62861182,0.997152978,DERMASON
39102,715.945,254.5845493,195.9298469,1.299365836,0.638518834,39444,223.1282427,0.751932618,0.99132948,0.958626686,0.87644063,0.006510781,0.002369752,0.768148177,0.998105498,SEKER
77728,1053.386,405.4237429,245.362623,1.652345162,0.796073138,78359,314.5891977,0.807270084,0.991947319,0.880262646,0.77595159,0.005215929,0.001166407,0.602100869,0.994878458,CALI
41848,762.055,282.0538291,189.5305635,1.488170688,0.740582061,42261,230.8300857,0.81223555,0.990227396,0.905548962,0.818390186,0.00673996,0.001864999,0.669762497,0.996720916,SIRA
43133,785.821,284.2088037,193.6679195,1.467505844,0.731884884,43707,234.3472664,0.799469899,0.986867092,0.87775289,0.824560194,0.006589127,0.001878872,0.679899514,0.99775651,SIRA
76482,1065.662,418.2855863,235.4400067,1.776612192,0.826546092,77846,312.0575377,0.743482065,0.982478226,0.846311302,0.746039424,0.005469072,0.001045058,0.556574822,0.988817614,CALI
49937,847.634,326.3601227,196.0422388,1.664743908,0.799479786,50586,252.1542447,0.785691809,0.987170363,0.873404801,0.772625781,0.006535437,0.001436585,0.596950598,0.993769871,SIRA
32061,670.265,259.0224855,157.9466356,1.639936708,0.792571008,32383,202.042899,0.768406672,0.990056511,0.896796375,0.780020694,0.008079052,0.001844865,0.608432284,0.997790436,DERMASON
41393,773.164,293.4592079,180.2158038,1.628376656,0.789221584,41883,229.571785,0.711623429,0.988300743,0.870148787,0.782295388,0.007089585,0.001637886,0.611986075,0.996543838,SIRA
46906,819.195,312.0050158,192.6109674,1.619871496,0.786702019,47360,244.3820249,0.711926661,0.990413851,0.878342055,0.783263129,0.006651708,0.001544343,0.613501129,0.993792991,SIRA
65666,1019.964,409.0079268,205.2586061,1.992646908,0.864957536,66456,289.1514274,0.781133647,0.988112435,0.793196409,0.706958004,0.00622861,0.000959722,0.499789619,0.995904238,HOROZ
54821,940.045,389.1195554,180.0791384,2.160825284,0.886469957,55488,264.1973979,0.605409047,0.987979383,0.779577919,0.678962016,0.007098002,0.00093046,0.46098942,0.996117594,HOROZ
91212,1167.053,462.2709388,254.9239357,1.813368123,0.83420133,92970,340.7854536,0.803360989,0.981090674,0.841551472,0.737198523,0.005068093,0.000923341,0.543461663,0.985496056,CALI
47793,865.333,338.7699924,181.1085737,1.870535367,0.845101236,48460,246.6818549,0.685499139,0.986236071,0.802061415,0.728169143,0.007088276,0.001229276,0.5302303,0.991814529,HOROZ
35918,715.801,256.7234857,179.0193616,1.434054302,0.71675638,36341,213.8509246,0.708190386,0.988360254,0.880921904,0.833001017,0.007147488,0.002122831,0.693890694,0.995076935,SIRA
44399,789.571,304.3624793,186.4593089,1.632326544,0.790375638,44900,237.7615666,0.794072935,0.988841871,0.894953921,0.781178965,0.006855165,0.001574707,0.610240575,0.99611189,SIRA
32915,681.518,263.1933205,160.1062358,1.643866769,0.793690482,33250,204.7160952,0.836042672,0.989924812,0.890531041,0.777816454,0.007996151,0.001805383,0.604998435,0.994536823,DERMASON
58200,975.344,401.6261513,185.3796552,2.166506086,0.887102401,58900,272.21782,0.574417687,0.98811545,0.768806799,0.677789081,0.006900793,0.000898374,0.459398038,0.995288646,HOROZ
70331,1037.407,403.1301199,224.9070412,1.792429964,0.829906935,71883,299.24607,0.791552244,0.97840936,0.821217713,0.742306405,0.005731898,0.001073522,0.551018799,0.987662606,CALI
38104,722.895,262.025258,185.8117141,1.410165442,0.705071067,38515,220.2623881,0.819141389,0.989328833,0.916283763,0.840615099,0.006876581,0.002118074,0.706633744,0.996470486,SIRA
38008,715.481,255.362506,189.7001966,1.346137277,0.669439826,38388,219.9847463,0.760464186,0.990101073,0.933015096,0.861460634,0.006718651,0.002282462,0.742114424,0.99898789,SEKER
46160,810.79,308.9523851,190.9210489,1.618220657,0.786207419,46682,242.430892,0.810336353,0.98881796,0.882386585,0.784686909,0.006693076,0.001565277,0.615733544,0.996392741,SIRA
40658,761.513,278.1741431,187.4217688,1.484214693,0.738953003,41179,227.5244457,0.678266382,0.98734792,0.881051373,0.817920901,0.006841806,0.001888842,0.6689946,0.992931615,SIRA
57827,966.867,407.4887401,181.3014246,2.247576052,0.895568447,58458,271.3441047,0.58995103,0.989205926,0.777332903,0.665893503,0.007046686,0.000854641,0.443414158,0.996607042,HOROZ
37211,701.519,244.6968592,194.1285942,1.260488493,0.608774618,37559,217.6660669,0.792600324,0.990734578,0.950172221,0.889533554,0.006575928,0.002539722,0.791269944,0.99738666,SEKER
34827,708.98,259.3345012,171.5530255,1.511687133,0.7499341,35307,210.5780464,0.717934447,0.986404962,0.870678783,0.811993951,0.007446363,0.001996803,0.659334177,0.996706992,DERMASON
34236,692.679,260.9891145,167.2083089,1.560862114,0.767815032,34579,208.7836896,0.710614803,0.990080685,0.896662153,0.799970872,0.007623236,0.001925821,0.639953397,0.998879012,DERMASON
60153,946.769,373.5285522,206.3888199,1.809829391,0.833487529,60790,276.7474992,0.815081301,0.989521303,0.843294168,0.740900522,0.006209641,0.001154213,0.548933583,0.993476133,HOROZ
38974,717.63,245.885594,202.118923,1.216539206,0.569481826,39309,222.7627393,0.76103257,0.991477779,0.951006912,0.905960921,0.006308965,0.002621656,0.820765191,0.998493033,SEKER
46782,798.73,300.2030388,198.884438,1.509434533,0.749062135,47254,244.0587888,0.711275315,0.990011428,0.921485817,0.812979075,0.006417063,0.001729153,0.660934976,0.997638078,SIRA
48006,823.958,314.2968657,195.229854,1.60988117,0.783680713,48552,247.2309398,0.750257869,0.988754325,0.888577343,0.786615989,0.006547033,0.001546235,0.618764714,0.996137662,SIRA
26031,597.991,227.2733294,146.1657257,1.554901659,0.765759122,26319,182.054109,0.795957681,0.989057335,0.914768962,0.801035957,0.008730872,0.002217407,0.641658605,0.997716029,DERMASON
57869,945.702,393.6746194,187.7028924,2.097328466,0.879013415,58433,271.442626,0.791100478,0.99034792,0.813106114,0.6895101,0.006802859,0.000948492,0.475424177,0.997120661,HOROZ
45252,786.514,269.9056337,215.013446,1.255296535,0.604474461,45733,240.0346556,0.714024236,0.989482431,0.919252305,0.889328067,0.005964502,0.002301452,0.790904411,0.992819567,SEKER
47011,824.669,318.7532097,188.5430487,1.690612367,0.80630379,47682,244.655399,0.75187525,0.985927604,0.868660382,0.767538621,0.006780396,0.001451563,0.589115535,0.995966008,SIRA
53647,874.645,326.6817987,209.8992194,1.556374529,0.766269864,54149,261.3531746,0.749437716,0.990729284,0.881234861,0.800023679,0.00608947,0.001538759,0.640037887,0.996138666,SIRA
41488,754.898,278.1735424,190.8659538,1.457428823,0.727469656,41959,229.8350762,0.721028849,0.988774756,0.914862474,0.826229102,0.006704916,0.001927414,0.682654529,0.994920387,DERMASON
67303,1044.34,424.6677228,202.8480067,2.093526723,0.878543212,68155,292.7333959,0.599848485,0.987499083,0.775461895,0.689323394,0.006309789,0.000878793,0.475166741,0.994774271,HOROZ
54942,935.192,385.795502,183.2918645,2.104815197,0.87993122,55627,264.4888033,0.69809283,0.987685836,0.78942843,0.685567359,0.007021869,0.000956826,0.470002603,0.989268622,HOROZ
39175,737.322,276.8570619,180.4153918,1.53455345,0.758515178,39602,223.336426,0.712272727,0.989217716,0.905533422,0.806684953,0.007067187,0.001846045,0.650740613,0.998596253,DERMASON
56525,872.803,320.9125419,225.0322995,1.426073247,0.712938806,57058,268.2719987,0.786511382,0.990658628,0.932433728,0.835966077,0.005677356,0.001710332,0.698839281,0.996596003,SEKER
42559,776.378,299.5548473,181.4352176,1.651029228,0.795706196,42948,232.7827352,0.82163404,0.990942535,0.88726804,0.777095538,0.007038578,0.001583297,0.603877475,0.997019361,SIRA
44154,819.804,340.6483224,166.2502814,2.049008997,0.872820814,44617,237.104658,0.82604954,0.98962279,0.825581308,0.696039412,0.007715005,0.001116995,0.484470863,0.992685157,HOROZ
43894,783.953,288.5641455,195.4823109,1.476165,0.735586282,44524,236.4055341,0.794001664,0.985850328,0.897501061,0.819247775,0.006574114,0.001826746,0.671166917,0.990753112,SIRA
44199,790.599,301.6205366,187.0068095,1.612885314,0.784596369,44564,237.2254511,0.695981482,0.991809532,0.888607115,0.786502981,0.006824148,0.001610756,0.618586938,0.997709788,SIRA
22449,554.779,202.2162499,141.8289799,1.425775255,0.712794626,22712,169.0649418,0.787960688,0.988420218,0.91657253,0.836060118,0.009007807,0.002714869,0.698996521,0.996611943,DERMASON
96343,1198.882,464.9524414,264.9672883,1.754754122,0.821727642,97272,350.2395144,0.783110887,0.990449461,0.842320073,0.7532803,0.004826012,0.000958505,0.56743121,0.995702255,CALI
54893,904.655,358.3365275,195.5440257,1.832510741,0.837981009,55364,264.3708349,0.818797452,0.991492667,0.842870501,0.737772498,0.006527909,0.001193009,0.544308258,0.99745073,SIRA
39676,721.502,240.6243367,210.2338045,1.144555878,0.486462717,40044,224.7599879,0.773562098,0.990810109,0.95777317,0.934070057,0.006064733,0.002847798,0.872486872,0.998609978,SEKER
34951,692.064,264.6335563,168.5722881,1.569852075,0.770861575,35250,210.9525902,0.812927385,0.99151773,0.917016084,0.797149814,0.007571559,0.001885927,0.635447826,0.997559089,DERMASON
38427,756.323,306.5338861,160.5917844,1.908776886,0.851782424,38773,221.1939782,0.796976108,0.991076264,0.844173528,0.721597149,0.007977044,0.001334139,0.520702445,0.993904791,HOROZ
54865,978.982,375.7601433,188.7333631,1.990957704,0.864710358,56145,264.3034007,0.674058603,0.977201888,0.719375817,0.703383276,0.006848813,0.001034102,0.494748033,0.985022409,HOROZ
85044,1121.92,421.6688171,258.0643879,1.633967478,0.790852125,86103,329.0613679,0.784647322,0.987700777,0.84904315,0.780378711,0.004958243,0.001134303,0.608990932,0.995071378,CALI
49035,872.744,344.8079748,184.5993898,1.867871694,0.844618481,50287,249.8665665,0.69240871,0.975102909,0.808988411,0.724654256,0.007031875,0.001196119,0.525123791,0.980863865,HOROZ
24442,583.818,212.6703587,146.8278997,1.448432888,0.723426566,24761,176.4100931,0.759445687,0.987116837,0.901138702,0.829500144,0.008701021,0.002541065,0.688070488,0.996623924,DERMASON
27284,605.567,225.6458126,154.2425428,1.462928506,0.729893947,27557,186.3841939,0.799460853,0.990093261,0.934961018,0.826003336,0.008270261,0.002374795,0.682281511,0.998129071,DERMASON
28562,625.547,236.0184004,154.7383861,1.525273762,0.755090989,28874,190.6994176,0.791980923,0.989194431,0.917230711,0.807985383,0.008263371,0.002172456,0.652840379,0.995760301,DERMASON
35581,701.666,253.4008656,179.6559955,1.410478202,0.705229183,35975,212.8453341,0.805437342,0.98904795,0.908169993,0.839955039,0.007121803,0.002186723,0.705524468,0.995126884,DERMASON
47545,815.076,308.2470263,197.0890391,1.563998829,0.768885355,48066,246.041001,0.740922549,0.989160737,0.899328807,0.79819424,0.006483269,0.001623335,0.637114045,0.99644562,SIRA
44336,789.82,297.8508897,190.4237142,1.564148095,0.76893609,44823,237.5928207,0.757802619,0.989135042,0.893120625,0.797690485,0.006718037,0.001677876,0.63631011,0.995283246,SIRA
47748,820.144,311.3181263,196.618249,1.583363335,0.77532132,48219,246.5656947,0.801356069,0.990232066,0.892041019,0.792005585,0.006520024,0.001582494,0.627272846,0.993200825,SIRA
41133,761.493,273.1021612,193.1516461,1.413926139,0.706963011,41714,228.8496498,0.771002812,0.986071822,0.891391357,0.837963525,0.00663949,0.002019366,0.70218287,0.992834714,SIRA
45303,792.334,298.7365133,193.7923634,1.54152882,0.761038553,45801,240.1698797,0.75314204,0.989126875,0.906818228,0.803952209,0.006594188,0.001699269,0.646339154,0.996350433,SIRA
33539,662.418,223.6835362,191.2006021,1.169889288,0.518987648,33915,206.6474802,0.76426488,0.98891346,0.96049636,0.923838579,0.006669356,0.002996733,0.85347772,0.998474442,SEKER
52096,927.328,394.2448588,168.870479,2.334599045,0.90361808,52770,257.5474467,0.646753569,0.987227591,0.761285392,0.653267737,0.007567661,0.000850171,0.426758736,0.996310538,HOROZ
45370,811.372,303.6381726,190.8969725,1.590586632,0.777648857,45998,240.3474114,0.712737213,0.986347232,0.866041315,0.791558615,0.006692488,0.001620689,0.626565041,0.996605978,SIRA
42177,751.217,272.1183148,197.5316857,1.37759324,0.687796372,42504,231.7356776,0.730337662,0.992306606,0.939192757,0.851598974,0.006451818,0.00209316,0.725220812,0.999059288,SEKER
40660,734.722,241.6204804,214.8962433,1.124358791,0.457137933,41027,227.5300417,0.784714851,0.991054671,0.946522953,0.941683591,0.005942461,0.002882479,0.886767986,0.997045381,SEKER
79102,1069.854,428.9473348,236.9445249,1.810328114,0.833588417,79847,317.3575184,0.826372203,0.990669656,0.868456957,0.739851941,0.005422712,0.001002249,0.547380895,0.990939023,CALI
45735,776.332,267.1302742,218.329889,1.223516741,0.576189465,46119,241.3122678,0.753385168,0.991673714,0.953594136,0.903350504,0.005840828,0.002399271,0.816042133,0.998441211,SEKER
35467,683.515,226.947476,199.2610778,1.13894534,0.478650982,35845,212.5040869,0.766721432,0.989454596,0.953977692,0.936358009,0.006398835,0.003034229,0.876766322,0.998588916,SEKER
36607,715.076,272.6467892,171.8946703,1.586127066,0.77621645,37031,215.892288,0.71574934,0.988550134,0.899641744,0.791838733,0.007447941,0.001806188,0.627008579,0.994515277,DERMASON
24188,567.651,205.585,150.9878676,1.361599467,0.678684044,24574,175.491077,0.734706275,0.984292341,0.943293864,0.853618099,0.008499463,0.002783721,0.72866386,0.992148323,DERMASON
44838,786.953,292.0132583,196.4204943,1.486674083,0.739967717,45298,238.9341221,0.700670386,0.989845026,0.909826341,0.81823039,0.006512629,0.001800688,0.66950097,0.995329741,SIRA
36129,712.296,259.6400787,177.9169252,1.459333216,0.728313141,36582,214.4781376,0.701806527,0.987616861,0.894838774,0.826059439,0.007186473,0.002064148,0.682374196,0.99581133,SIRA
82487,1101.453,430.1606151,245.7429779,1.750449265,0.820753909,83172,324.0767044,0.771144372,0.991764055,0.854404314,0.753385347,0.00521489,0.001036319,0.567589482,0.993536591,CALI
41182,763.149,287.8889629,182.4093582,1.578257638,0.773652522,41640,228.9859186,0.743934823,0.989000961,0.888584267,0.795396657,0.00699065,0.001725967,0.632655842,0.998493915,DERMASON
32474,665.816,248.2877907,166.752275,1.488961939,0.740905909,32802,203.3400624,0.787515763,0.99000061,0.920528408,0.818969237,0.007645741,0.00212163,0.67071061,0.998662571,DERMASON
35616,702.212,273.0505738,166.2604174,1.642306557,0.793247208,35920,212.9499933,0.799461279,0.991536748,0.907650211,0.779892129,0.007666514,0.001749508,0.608231733,0.998902963,DERMASON
31824,665.261,249.0265506,163.0475839,1.527324383,0.755854382,32181,201.2947473,0.784615385,0.988906498,0.903608903,0.808326449,0.007825118,0.002060714,0.653391647,0.997940995,DERMASON
47772,872.287,355.9094486,171.77262,2.07198009,0.875824279,48346,246.6276536,0.603547605,0.988127249,0.788977263,0.692950565,0.007450168,0.001059632,0.480180486,0.994924406,HOROZ
67969,1047.928,423.4514863,205.9345679,2.056242867,0.873778626,68769,294.1782089,0.717275222,0.988366851,0.777781941,0.694715259,0.006230068,0.000895158,0.482629291,0.992403037,HOROZ
78063,1076.48,422.1019174,237.8848449,1.774396001,0.82606691,79341,315.266393,0.740565411,0.983892313,0.846531592,0.746896378,0.005407196,0.00103799,0.557854199,0.989854259,CALI
52874,937.519,372.6842184,181.3120031,2.055485639,0.873678887,53584,259.4634226,0.776782041,0.986749776,0.755947917,0.696201797,0.007048535,0.001021455,0.484696942,0.996287604,HOROZ
53966,929.74,392.151163,175.599397,2.233214747,0.894141275,54454,262.1290622,0.757449436,0.991038308,0.784525494,0.668438824,0.007266634,0.00089487,0.446810461,0.997823712,HOROZ
49194,838.722,319.2038112,197.0785415,1.619678169,0.786644191,49805,250.2713451,0.698114011,0.987732155,0.878791669,0.784048737,0.006488674,0.001512544,0.614732422,0.995668684,SIRA
67483,1025.448,387.6268835,224.9648721,1.723055159,0.814356849,69557,293.1245882,0.786606831,0.970182728,0.806449098,0.756202938,0.005744067,0.001158651,0.571842883,0.985316831,CALI
32213,666.867,252.246997,162.9644259,1.547865405,0.763294242,32551,202.5212716,0.744017923,0.989616294,0.910253973,0.80286891,0.007830596,0.002007027,0.644598487,0.997751698,DERMASON
36753,698.996,250.3359142,187.3823389,1.335963227,0.663108155,37108,216.3223821,0.769922071,0.99043333,0.945264347,0.864128436,0.006811306,0.002342736,0.746717955,0.997587728,DERMASON
32260,665.909,251.5755879,163.5078702,1.538614549,0.759989492,32582,202.6689609,0.73649605,0.990117243,0.914206822,0.805598677,0.007798375,0.002026091,0.648989229,0.99854427,DERMASON
40001,738.67,275.1721433,185.501146,1.483398616,0.738614874,40428,225.6786543,0.731386674,0.989438013,0.921254856,0.820136267,0.006879132,0.001919806,0.672623496,0.997768764,DERMASON
36292,707.3,263.729391,175.6746945,1.501237225,0.745847049,36678,214.9614141,0.759119813,0.98947598,0.911619172,0.815083269,0.007266874,0.001978497,0.664360735,0.997363067,DERMASON
32745,665.157,245.6075838,170.0515212,1.444312771,0.721541866,33116,204.18675,0.724046434,0.988796956,0.930050492,0.831353604,0.007500613,0.002210139,0.691148816,0.998235061,DERMASON
47465,801.514,281.1132319,215.1272631,1.306729923,0.643710527,47925,245.8339175,0.778165781,0.990401669,0.928455566,0.874501409,0.005922537,0.002136631,0.764752715,0.999325256,SEKER
74267,1049.271,408.7938996,232.7689244,1.756221973,0.822057763,75168,307.5055792,0.739070726,0.988013516,0.847677011,0.752226439,0.005504381,0.001087133,0.565844615,0.993748746,CALI
37706,717.764,258.216335,186.3356837,1.385758916,0.692282865,38072,219.1090374,0.719237005,0.990386636,0.919722864,0.84854832,0.00684815,0.002190077,0.720034252,0.997793885,SIRA
36998,714.759,262.3370819,179.8558471,1.458596349,0.727987279,37380,217.0422002,0.745026178,0.989780631,0.910057529,0.827340911,0.007090575,0.00204927,0.684492982,0.998398965,DERMASON
40150,722.163,251.2671837,203.6652507,1.233726337,0.585665946,40443,226.0985797,0.765855985,0.992755236,0.96744202,0.899833302,0.006258211,0.002530919,0.809699972,0.99894818,SEKER
37867,719.536,269.9203426,179.066724,1.507372987,0.7482598,38243,219.5763235,0.711197506,0.990168135,0.919106227,0.813485643,0.007128115,0.001925547,0.661758891,0.997517477,DERMASON
48237,813.952,314.599982,195.3707361,1.610271775,0.783800119,48597,247.825051,0.77917232,0.992592135,0.914939894,0.787746552,0.006521964,0.001549188,0.62054463,0.999245503,SEKER
47406,803.384,281.5049052,215.0450278,1.309050984,0.645320208,48073,245.6810816,0.804364056,0.986125268,0.922989626,0.872741743,0.00593817,0.002125081,0.76167815,0.997075531,SEKER
56570,921.703,369.2595338,196.4261554,1.87988984,0.846778239,57012,268.3787641,0.626856079,0.992247246,0.836785297,0.726802532,0.00652748,0.001123546,0.52824192,0.993036619,HOROZ
44467,793.908,298.5163106,190.1709542,1.569726102,0.770819329,44900,237.9435707,0.689924285,0.990356347,0.886558377,0.797087336,0.00671321,0.001671605,0.635348221,0.997322686,SIRA
75266,1048.881,401.6330873,240.3213381,1.671233568,0.801227072,76209,309.5668709,0.763710897,0.987626133,0.859718482,0.770770339,0.005336182,0.001161744,0.594086916,0.992857996,CALI
37997,733.425,274.2786253,177.1379972,1.548389559,0.763479294,38526,219.9529108,0.771873159,0.986269013,0.887662256,0.80193238,0.007218428,0.001841507,0.643095543,0.995762423,DERMASON
57164,918.841,355.9684561,206.6538915,1.722534493,0.814231801,58135,269.7841088,0.744400458,0.983297497,0.850847531,0.757887684,0.006227144,0.001267325,0.574393741,0.989413032,HOROZ
43862,801.371,296.0847415,188.9939903,1.566635748,0.769779023,44456,236.3193452,0.736372031,0.986638474,0.858284067,0.798147665,0.00675037,0.00168982,0.637039696,0.998009161,SIRA
48170,816.592,304.2564165,202.1297847,1.505252761,0.747430283,48649,247.6528798,0.724687829,0.99015396,0.907770925,0.813961075,0.006316305,0.001710241,0.662532631,0.997279072,SIRA
60169,964.548,370.0253756,211.503431,1.749500582,0.820538199,62285,276.7843026,0.705703663,0.966027133,0.812708811,0.748014382,0.006149768,0.001187622,0.559525515,0.978890215,CALI
28572,610.194,211.574301,172.6720026,1.225295924,0.577869223,28796,190.7327981,0.746551003,0.992221142,0.964305491,0.901493221,0.007404952,0.003016837,0.812690027,0.995785778,DERMASON
40213,745.819,273.6362772,188.2192695,1.453816487,0.725857862,40579,226.2758976,0.811073013,0.990980556,0.908467619,0.826922146,0.006804672,0.001962662,0.683800236,0.994120056,DERMASON
54681,892.021,349.0296893,199.8891153,1.746116535,0.819765409,55264,263.8598331,0.760556916,0.989450637,0.863567233,0.755981056,0.006383016,0.001286025,0.571507357,0.997918446,SIRA
67284,1042.588,416.6992868,206.1230776,2.021604236,0.869088481,68146,292.6920729,0.654386306,0.987350688,0.777850656,0.702405985,0.006193141,0.000929916,0.493374167,0.997407307,HOROZ
42627,747.405,253.5903465,214.3616995,1.183002127,0.534280868,42968,232.9686289,0.768054054,0.992063861,0.958920571,0.918680984,0.005949055,0.002613886,0.84397475,0.998423924,SEKER
37237,724.155,264.8154251,179.9112389,1.471922637,0.733783358,37732,217.7420973,0.745799035,0.986881162,0.892321755,0.82224099,0.007111621,0.002005141,0.676080245,0.995137817,DERMASON
33276,704.493,234.7881384,180.705496,1.299286096,0.6384619,33857,205.8356604,0.759656652,0.98283959,0.842534348,0.876686794,0.00705578,0.002571003,0.768579735,0.998604963,SEKER
75186,1059.922,409.8002883,236.9893346,1.729192958,0.815821029,76389,309.4023083,0.802703222,0.984251659,0.841005878,0.755007542,0.005450487,0.001092497,0.570036388,0.985702908,CALI
21877,542.194,202.0161551,138.0740299,1.463100304,0.729969108,22107,166.8971585,0.747165301,0.989596056,0.93516494,0.826157484,0.00923418,0.002653563,0.682536189,0.998618906,DERMASON
51091,851.458,316.0763232,206.4732503,1.53083425,0.757152132,51684,255.0511352,0.708455821,0.98852643,0.885580014,0.806928949,0.006186536,0.001617963,0.651134328,0.996778731,SIRA
31281,660.378,253.7950716,157.2977475,1.613469205,0.784773621,31626,199.5700534,0.710221597,0.989091254,0.901374565,0.786343297,0.008113394,0.001913511,0.618335781,0.997665741,DERMASON
77559,1070.102,418.6934168,237.6170993,1.762050871,0.823359263,78389,314.2470141,0.754464981,0.98941178,0.851121798,0.750542047,0.005398386,0.001056681,0.563313364,0.992586804,CALI
34800,671.796,226.6361886,195.613827,1.15858982,0.505001894,35120,210.4964041,0.784632035,0.990888383,0.968978812,0.928785493,0.006512534,0.002989451,0.862642492,0.99944881,SEKER
35907,709.057,264.9808393,173.1489709,1.530363351,0.756978667,36296,213.8181759,0.696601094,0.989282566,0.897483944,0.806919385,0.007379643,0.001929904,0.651118894,0.996448492,DERMASON
33705,670.292,239.8365502,179.2830338,1.337753747,0.66423735,34020,207.1582459,0.739923604,0.990740741,0.942705679,0.863747605,0.007115756,0.002443139,0.746059926,0.998044461,DERMASON
37998,727.603,247.7575868,196.1055106,1.263389214,0.61114104,38651,219.9558052,0.753495013,0.983105224,0.901948292,0.887786356,0.00652028,0.002498503,0.788164614,0.995758672,SEKER
55530,891.941,333.3852971,213.7850337,1.559441703,0.767327734,56421,265.9003421,0.694758968,0.984208008,0.87713266,0.797576691,0.006003697,0.001498609,0.636128578,0.992005433,SIRA
31154,656.672,237.4326626,167.8834479,1.414270827,0.707135411,31519,199.1645169,0.720490287,0.988419683,0.907876307,0.838825268,0.007621258,0.002327515,0.70362783,0.995120313,DERMASON
49734,831.424,313.7508087,202.2913361,1.550984905,0.76439216,50125,251.6412039,0.814070352,0.992199501,0.904103479,0.802041611,0.006308578,0.00161027,0.643270745,0.997703216,SIRA
38493,728.181,243.0025149,201.9545702,1.203253359,0.55615264,38990,221.3838517,0.750760649,0.987253142,0.912248038,0.911035228,0.006312901,0.00268256,0.829985187,0.998682465,SEKER
40494,760.31,286.9312509,180.2077172,1.592225101,0.778171454,40982,227.0651055,0.786596737,0.988092333,0.880276559,0.79135718,0.007085772,0.001714183,0.626246186,0.997124897,SIRA
39645,741.562,272.8872,185.805614,1.468670371,0.732387575,40105,224.6721651,0.789237936,0.988530108,0.90594817,0.823315146,0.006883269,0.001950918,0.67784783,0.995535024,SIRA
27267,597.44,214.7514662,161.8863068,1.326557326,0.657068386,27575,186.3261191,0.773246746,0.988830462,0.959972141,0.867636075,0.007875874,0.002753144,0.752792358,0.998622217,DERMASON
45576,804.721,310.5935738,187.3781201,1.657576528,0.797521597,46053,240.8924355,0.7922403,0.989642369,0.884413577,0.775587314,0.006814849,0.001521104,0.601535681,0.997091426,SIRA
39579,746.911,273.3943581,184.6308346,1.480762185,0.737517622,40043,224.4850729,0.798688326,0.988412457,0.89153207,0.821103531,0.006907561,0.001936851,0.674211009,0.998346167,DERMASON
56784,937.059,388.192653,187.0369179,2.075486794,0.87627314,57431,268.8859132,0.807646356,0.988734307,0.81264707,0.692661005,0.006836303,0.000970698,0.479779268,0.995775534,HOROZ
77593,1059.919,405.2489271,245.8931317,1.648069323,0.794877002,78724,314.3158857,0.688833848,0.985633352,0.867934702,0.775611889,0.005222751,0.001165888,0.601573802,0.991435328,CALI
42173,741.927,259.6267087,207.0376737,1.25400708,0.603393407,42526,231.7246886,0.799700394,0.991699196,0.9627688,0.89253024,0.00615623,0.00240983,0.796610229,0.998954868,SEKER
36109,710.391,279.7790742,164.6237252,1.699506398,0.808565529,36403,214.4187649,0.805554936,0.991923743,0.899146429,0.766385997,0.007748181,0.001648807,0.587347497,0.998200829,DERMASON
28461,647.686,222.0829234,163.4388534,1.358813518,0.677050937,29044,190.3619465,0.749723408,0.979927007,0.852571871,0.857166069,0.007803061,0.002598392,0.734733671,0.998366044,DERMASON
41811,757.03,287.1111454,185.6944278,1.546148416,0.762686426,42144,230.7280187,0.726288911,0.992098519,0.916799226,0.803619164,0.006866881,0.001766609,0.645803761,0.998508462,DERMASON
37380,712.641,262.2792261,182.202474,1.439493221,0.719310292,37823,218.1597905,0.806281141,0.98828755,0.924927201,0.831784483,0.007016566,0.002071799,0.691865426,0.99593559,SIRA
40375,760.408,285.0396727,181.0066063,1.574747345,0.772493638,40857,226.7312211,0.756086142,0.988202756,0.877463469,0.795437417,0.007059806,0.001743398,0.632720685,0.996375219,SIRA
30414,661.067,257.336229,150.7779075,1.706723706,0.810370405,30745,196.784927,0.799274677,0.989234022,0.874565718,0.764699661,0.008461111,0.001784723,0.584765571,0.998033263,DERMASON
41727,782.663,293.4233837,181.997894,1.61223505,0.784398695,42312,230.4961312,0.723409788,0.986174135,0.856007203,0.785541112,0.007031979,0.001651707,0.617074839,0.994869684,SIRA
35954,710.093,251.6607689,182.0148219,1.382638877,0.690581428,36380,213.9580674,0.794563536,0.988290269,0.896038386,0.85018443,0.006999521,0.0022558,0.722813565,0.999390135,SEKER
45833,798.839,296.7775226,197.1310702,1.505483242,0.747520671,46375,241.5706689,0.788321293,0.988312668,0.902546591,0.813978993,0.006475193,0.001753417,0.6625618,0.997475687,SIRA
